0.554624662,0.645757373,0.786175031,4
0.97887894,1.908046644,1.304399168,2
0.754360797,1.271525529,1.238055814,1
1.002625422,0.469013115,0.931582471,3
0.421883191,0.502674751,0.7402915,4
1.218455443,0.625537466,0.905780578,3
0.532986502,1.190279416,0.924693419,1
0.991950022,1.647177491,1.237250055,2
1.046358728,0.643196712,1.099971125,3
0.662914814,0.584498353,0.683733523,4
0.563174755,0.601159579,0.604059773,4
0.967886981,0.359427008,0.950621803,3
0.784227295,0.252290751,0.949144776,3
0.988273904,1.856161799,1.09700549,2
0.911868056,1.894802075,1.324853915,2
0.362315397,0.441325424,0.583280481,4
0.805468404,2.03553783,1.0815535,2
0.258114518,0.36443051,0.786218491,4
0.614871062,0.538010577,0.55596296,4
1.158032561,0.706714867,0.877133933,3
0.860618924,1.970482384,1.162321791,2
0.585367564,0.373618556,0.453633276,4
0.918702048,1.812884155,1.114608706,2
0.372634653,0.370554134,0.791208712,4
0.806207872,0.781499294,0.843230984,3
0.344505676,0.419522017,0.78176436,4
0.917194723,1.893761945,1.25774734,2
0.860540961,0.458565948,0.870684032,3
0.698521363,0.360675193,0.562063597,4
0.390990047,0.544763803,0.757653759,4
0.861736067,2.027380769,1.067164743,2
0.782025715,0.144416037,0.868347773,3
1.110240326,0.184344182,0.968803734,3
0.692975862,1.326557982,0.683974053,1
0.851848794,1.729032601,1.300270698,2
0.840971414,1.974775642,1.257811321,2
0.900038072,1.770723581,1.357252674,2
0.752350673,0.576263397,1.107214731,3
1.055965575,0.724920318,0.984236084,3
0.38720341,0.52989308,0.779847326,4
0.590638406,0.572961802,0.614325011,4
0.828670646,1.382982484,0.940807661,1
0.724726126,0.37600136,0.800825227,4
0.878960751,1.287325524,1.050920296,1
0.263500795,0.450480451,0.542209464,4
